,a-a0,a-a1,a-r,b-a0,b-a1,b-r,c-a0,c-a1,c-r,d-a0,d-a1,d-r,e-a0,e-a1,e-r,f-a0,f-a1,f-r,g-a0,g-a1,g-r,h-a0,h-a1,h-r,i-a0,i-a1,i-r,j-a0,j-a1,j-r,k-a0,k-a1,k-r,l-a0,l-a1,l-r,m-a0,m-a1,m-r,n-a0,n-a1,n-r,o-a0,o-a1,o-r,p-a0,p-a1,p-r,q-a0,q-a1,q-r,r-a0,r-a1,r-r,s-a0,s-a1,s-r,t-a0,t-a1,t-r,top-a0,top-a1,top-r,baseline-a0,baseline-a1,baseline-r,u-a0,u-a1,u-r,v-a0,v-a1,v-r,w-a0,w-a1,w-r,x-a0,x-a1,x-r,y-a0,y-a1,y-r
135,2,3,0.7217498059566494,7,9,0.7942149155647005,11,3,0.5972089051261038,7,11,0.6034027604226289,4,8,0.683824104028819,1,2,0.5015198051130001,3,5,0.6133348783129896,1,8,0.5955267989483348,5,6,0.3813354034486585,3,9,0.7955499529900025,2,7,0.734513930219957,3,1,0.5249333739810527,12,1,0.5955267978807832,10,11,0.6303005235331639,3,5,0.6133348783129896,5,8,0.6856516333939724,5,8,0.6856516333939724,2,12,0.7733126373140947,5,2,0.5914792211491089,3,10,0.7928828593072799,10,8,0.8080289686113006,1,8,0.5955267989483348,3,8,0.7921107903417628,7,3,0.7532795923635605,1,10,0.5966399943269577,3,8,0.7921107903417628,1,8,0.5955267989483348
136,2,12,0.7544284967306963,1,9,0.5748797645304744,3,8,0.7736822098581835,5,7,0.6015564076446583,8,9,0.7985293478539142,6,5,0.3375868138704418,2,4,0.5550939345577832,6,7,0.5046350510616089,5,11,0.4631498557856597,10,13,0.5468607691730533,10,2,0.7552929308038427,2,5,0.5570057297652564,12,2,0.7544284967306963,3,10,0.7745276691629264,7,10,0.7769606053124958,1,3,0.4904332460902801,2,3,0.6950715868685662,13,1,0.1577649598364612,3,7,0.7298457112614116,4,8,0.6574545899378964,10,8,0.7979288028241589,1,8,0.5689061521904027,1,5,0.3084590768388232,9,4,0.6629092016113383,5,4,0.3817868730580501,10,12,0.797928802313217,3,10,0.7745276691629264
137,8,13,0.6006903366759115,8,10,0.8236413356707462,2,3,0.7403359614630334,3,9,0.8122214297710402,1,2,0.5252048964867084,13,4,0.3399028936691872,4,5,0.4433963413261919,7,12,0.8084753936280149,13,4,0.3399028936691872,4,12,0.7016667822364854,6,8,0.6188098780397883,1,2,0.5252048964867084,2,3,0.7403359614630334,9,13,0.6068258434590073,4,13,0.3399028936691872,8,11,0.6513308255461564,5,8,0.7034008587453743,6,3,0.541244210138588,8,1,0.6174330166352006,8,10,0.8236413356707462,10,8,0.8236413356707462,1,8,0.6174330166352006,9,11,0.6546909127972018,9,13,0.6068258434590073,9,11,0.6546909127972018,11,13,0.3555466097345513,6,7,0.5632962951637348
138,8,10,0.846248303322619,8,10,0.846248303322619,7,6,0.6227912704990464,4,12,0.7387345996065264,11,12,0.6826285823058306,1,10,0.6591415890011532,1,5,0.4295865097380061,9,4,0.7428981945068112,2,3,0.781876702293756,2,4,0.6563084215923568,2,6,0.5821608722358349,6,7,0.6227912704990464,12,3,0.8405033718255434,6,8,0.6726056937985729,8,3,0.840503372354241,6,10,0.6736328648878867,3,7,0.8087341328915036,3,7,0.8087341328915036,7,10,0.8382336949703724,8,13,0.6533386918487935,10,8,0.846248303322619,1,8,0.6581661994814828,3,4,0.6756047211440301,8,4,0.7387346003652331,8,6,0.6726056937985729,2,12,0.8242040841211653,11,9,0.6853665478227797
139,1,3,0.6182317509013066,5,7,0.7120177220664958,4,10,0.7557784838487898,2,3,0.7971153722617093,9,10,0.8570365492501452,3,12,0.8535233391732541,2,3,0.7971153722617093,3,8,0.8535233396650632,2,12,0.8377523586994616,7,3,0.823052265341174,12,10,0.857392349855626,2,7,0.8072936713967482,3,9,0.856034935019729,3,5,0.6950674168715673,6,13,0.3291516083311681,3,13,0.5946039776969546,8,4,0.754942217262401,8,1,0.6776994566120905,3,8,0.8535233396650632,10,13,0.6738055482259313,10,8,0.8573923499724545,1,8,0.6776994566120905,3,8,0.8535233396650632,2,4,0.6746940968624189,2,6,0.6027476145103432,7,10,0.8507828764897144,5,6,0.4981240047726987
140,4,12,0.7549777651263462,3,8,0.8538917910628091,2,8,0.837918751731674,3,8,0.8538917910628091,4,6,0.4927291677873813,1,13,0.3308026432084302,12,10,0.8587094194627806,2,6,0.600033023119639,7,12,0.8508549405758083,7,10,0.851375175338396,1,5,0.453530144885389,3,5,0.6942122427347978,1,11,0.4497605043445364,4,11,0.5855453805313513,7,11,0.6851118404867198,5,7,0.7113591371641423,2,5,0.6752417360306875,8,12,0.8583690654451088,5,8,0.7565260365602618,2,7,0.8067933971631149,10,8,0.8587094196157947,1,8,0.6789363932629224,8,10,0.8587094196157947,4,7,0.7097892194445689,3,2,0.7964188468112127,5,9,0.7605594989666672,2,10,0.8385548980510259
141,1,3,0.6465555269585346,2,5,0.7015158791992593,12,10,0.8712317652150567,4,8,0.7751021242840559,12,3,0.8715620046353709,10,5,0.7773707794020447,3,7,0.8441369318785529,6,7,0.6776804374034981,2,3,0.8202216298736668,7,12,0.8674574183550718,3,11,0.7044372571193515,6,2,0.6398844971760763,4,5,0.5413910744819542,2,3,0.8202216298736668,2,5,0.7015158791992593,3,5,0.7189711219368777,2,6,0.6398844971760763,5,7,0.7351807330885332,12,6,0.7233443866570188,8,3,0.8715620050287278,10,8,0.871231765253482,1,8,0.7021130637708564,7,10,0.8679100676231697,6,12,0.7233443866570188,8,10,0.871231765253482,6,5,0.5362186069912658,1,11,0.4784846675971219
142,3,9,0.8821077053195291,11,13,0.4950869646079329,5,6,0.5472571589395245,3,11,0.7178435307469146,2,3,0.8285054835609862,5,9,0.7901600903928792,4,5,0.5524185140589749,7,5,0.7449825004447596,9,1,0.7193986791770612,1,7,0.6751107202186233,3,4,0.7270213575293644,13,1,0.3880904789325117,4,5,0.5524185140589749,13,10,0.7151973069668669,6,13,0.3892119782306021,2,3,0.8285054835609862,12,6,0.7331685273529287,8,11,0.7356547706070174,5,8,0.7865471150670429,7,12,0.8761453805214079,10,8,0.8800561298348374,1,8,0.7152600558275601,4,13,0.4790096765104513,3,6,0.6683390301777804,5,7,0.7449825004447596,4,11,0.6262280418778029,3,12,0.8799714113207606
143,5,13,0.471295793738924,6,4,0.5350277631159557,6,10,0.7240460549488902,4,7,0.7346015444058885,2,3,0.8206731403537069,2,7,0.829726754285568,3,12,0.8714018908796082,6,13,0.3784230735163927,3,6,0.6593447201489825,5,6,0.537458509132926,2,7,0.829726754285568,2,13,0.610413808409521,6,7,0.6778332018538684,13,6,0.3784230735163927,12,8,0.8700336343113204,11,10,0.7217443111132082,13,9,0.7088710038330138,12,10,0.8703000341980958,5,4,0.5433374112412348,1,10,0.7035217157031396,10,8,0.8703000342389529,1,8,0.7026426865631501,1,5,0.4863005703242734,5,10,0.7779328884290823,8,10,0.8703000342389529,7,13,0.6519178029414721,3,7,0.8443459241063873
144,1,9,0.7236738460635117,2,3,0.8346885034153693,1,11,0.5015637536580202,2,7,0.8431574268721859,3,10,0.8829163119535516,6,13,0.404891290330723,2,12,0.8684109666333483,10,13,0.7230697652159135,3,10,0.8829163119535516,9,6,0.7443994352714809,8,11,0.7348331270278556,5,8,0.7919788574424059,6,9,0.7443994352714809,2,10,0.8689399180253747,1,10,0.7205887519852958,11,12,0.7348331268239685,2,12,0.8684109666333483,6,4,0.5582402493504146,5,8,0.7919788574424059,1,6,0.4527442811395022,10,8,0.8786862870340613,1,8,0.7197448942036746,2,7,0.8431574268721859,1,4,0.5070873735927627,1,11,0.5015637536580202,3,13,0.6507149122304643,2,5,0.7204480947052256
145,4,7,0.7425175117732572,3,6,0.6725991812654156,7,8,0.8782568938363411,1,2,0.6400593650158268,3,8,0.8813090543114057,10,7,0.878698027145107,1,2,0.6400593650158268,3,4,0.7252079655298209,9,13,0.7223713020667653,8,12,0.8821794706445415,7,11,0.7225707667547194,12,5,0.7858313050972545,8,11,0.7375875017879319,2,3,0.8293105813381363,5,11,0.627757241114631,5,13,0.4813095969798711,2,3,0.8293105813381363,1,6,0.4432425779135793,10,12,0.8824387981521815,6,9,0.7433057059695085,10,8,0.8824387981823796,1,8,0.7153622871214983,9,7,0.8795248035954784,1,13,0.388949546002995,1,8,0.7153622871214983,1,2,0.6400593650158268,3,4,0.7252079655298209
146,6,12,0.7434416650388845,5,13,0.4993480919433369,3,1,0.6686846723559429,1,4,0.5084093278186144,2,9,0.8703111633567628,3,13,0.6546702922372917,1,7,0.6828742871394369,9,5,0.7950112564946336,11,13,0.5064953332423745,11,4,0.6324650648613666,1,6,0.4574080354924753,8,13,0.7246695081844793,4,12,0.7902908361335137,8,11,0.733580553336187,3,12,0.8823483131551184,8,9,0.8758428567443457,2,8,0.8684699927387977,8,11,0.733580553336187,5,8,0.7916906385550897,8,11,0.733580553336187,10,8,0.877084415325833,1,8,0.7196567595772868,3,2,0.8361683484197517,6,13,0.4119967841750395,1,7,0.6828742871394369,5,6,0.5650718353117108,7,9,0.8775991900253441
147,10,4,0.7977693584286965,1,2,0.6599417340106871,10,9,0.8798619757140598,11,12,0.7401943856256007,4,8,0.7970733640069161,3,5,0.7464518512810684,7,11,0.7299816113993838,3,7,0.8642062602318132,2,3,0.842971484693229,12,6,0.7526535446466018,2,12,0.8741067940727524,3,13,0.6651715854841513,2,6,0.6757612044102128,13,4,0.5091397028237782,2,3,0.842971484693229,5,7,0.7610250165377408,2,8,0.8741067943863341,8,2,0.8741067943863341,4,1,0.5192707797592675,1,2,0.6599417340106871,10,8,0.8810201443235419,1,8,0.7277827268601745,4,8,0.7970733640069161,2,13,0.6465352961983787,13,7,0.6856548534526931,8,9,0.879688535075098,9,5,0.8016551040221853
148,1,4,0.5300661636886719,1,4,0.5300661636886719,2,4,0.7365268510453983,5,8,0.8052824227344241,1,3,0.6869986401409424,10,2,0.879679445449976,3,4,0.7528082362670314,4,5,0.5841990297247178,6,11,0.5298981955685004,3,5,0.7541792246305709,1,3,0.6869986401409424,2,3,0.8489821247240936,5,7,0.7684715258126813,8,10,0.884963045757484,6,7,0.7181001328325514,5,6,0.5862710879542226,3,10,0.892986331524887,4,6,0.5839785424969237,8,13,0.7415080976702735,11,8,0.7470468376011005,10,8,0.884963045757484,1,8,0.7359118095341906,1,2,0.6690882032278644,12,10,0.8849630458156821,9,10,0.8837185629081429,2,3,0.8489821247240936,9,10,0.8837185629081429
149,9,2,0.8807701253674027,2,7,0.855682065412397,12,1,0.7350523755638729,1,8,0.7350523760655484,13,12,0.7401701771885995,9,11,0.7497555847613278,3,12,0.8923784119610273,7,10,0.8869505862087995,2,5,0.7355480985197933,3,7,0.8690092475359887,8,12,0.8857043586969069,8,12,0.8857043586969069,1,10,0.7358562428551277,7,11,0.7377478535925068,8,10,0.8858935001819866,3,6,0.6994877214747492,12,8,0.8857043586969069,6,3,0.6994877214747492,8,4,0.8026017701036139,8,10,0.8858935001819866,10,8,0.8858935001819866,1,8,0.7350523760655484,13,7,0.6918005487313492,5,6,0.5833832575203438,6,7,0.7167983888173699,11,12,0.7479852601091901,6,7,0.7167983888173699
150,2,3,0.8399941920878289,4,13,0.5029041114319928,1,3,0.6760577117308051,13,5,0.505118472289177,2,4,0.7261010012404019,1,2,0.6574113051944768,9,10,0.8801237877137873,3,9,0.8882048171153644,1,13,0.4127708642546627,9,11,0.7427579120239944,9,4,0.799695122386202,12,13,0.7286241210195112,6,11,0.5141584921933715,6,7,0.7028326275882786,1,2,0.6574113051944768,2,5,0.7274851842988803,3,8,0.8863882788930617,7,9,0.8814987808077626,8,13,0.7286241218812521,7,11,0.7295164647244883,10,8,0.881195030857516,1,8,0.7271936511509867,10,2,0.8728499335782361,4,5,0.5729834102672859,2,7,0.8478591582260727,2,9,0.8741549353669149,2,13,0.6394299403222372
151,1,6,0.0638186318622286,10,11,0.5638710869929797,1,10,0.3389041016263185,2,11,0.4891493200088939,9,11,0.566338867976043,10,12,0.5699673623460784,3,10,0.5503451050578994,6,11,0.3138321124351807,1,6,0.0638186318622286,1,3,0.2623240127036124,4,11,0.2626961023555564,8,13,0.3189790529894866,4,13,-0.0910848817864906,10,3,0.5503451050578994,5,6,0.0621356958809571,1,12,0.3379069587822791,8,10,0.5699673629228013,3,4,0.216277568712416,11,1,0.2408810060356259,3,5,0.2161032747569614,10,8,0.5699673629228013,1,8,0.3379069599193265,2,11,0.4891493200088939,5,9,0.2956662075755426,3,7,0.5037548013029998,1,7,0.2788714009685822,1,8,0.3379069599193265
152,11,13,0.218704107390478,8,10,0.5753782671729666,3,7,0.5074107219011778,2,4,0.1950903940999333,1,8,0.3418318200711638,3,10,0.554842435143147,7,8,0.5510943153386187,10,12,0.5753782665501487,1,2,0.2357824171040863,5,13,-0.0886325394993425,2,7,0.4823387933202283,1,4,-0.0536328985957543,5,13,-0.0886325394993425,10,1,0.3428549471313803,1,13,-0.0752267535437829,8,13,0.3193862098316206,7,8,0.5510943153386187,2,3,0.4723474242910475,3,8,0.5542018719035217,10,5,0.2986922386456481,10,8,0.5753782671729666,1,8,0.3418318200711638,2,7,0.4823387933202283,9,1,0.3470287388193436,6,8,0.4274850563789986,6,2,0.3112796528968384,2,7,0.4823387933202283
153,3,7,0.4765020851317965,3,5,0.185653018933896,2,3,0.4387901965083502,4,5,-0.1499586063864473,1,8,0.308431107637827,1,5,-0.0961396568395303,2,3,0.4387901965083502,5,9,0.2717649846091894,3,8,0.5273316476493242,4,10,0.2677879617968228,6,8,0.3846530232833324,6,8,0.3846530232833324,6,7,0.314342709249169,5,8,0.2667859971115675,2,4,0.1572361619039072,10,6,0.3858213821990139,5,8,0.2667859971115675,8,13,0.2774139624586976,10,8,0.5543531685161374,13,7,0.2026667163587945,10,8,0.5543531685161374,1,8,0.308431107637827,3,9,0.5308975502023054,4,8,0.2669160162634132,8,5,0.2667859971115675,6,13,-0.0714386622375118,13,10,0.2786101456554084
154,2,4,0.1593712527775188,8,12,0.5541799828484417,3,11,0.4862620028753343,6,10,0.3909026663290909,1,6,0.010087007193515,4,1,-0.0969179592525784,3,4,0.1877504901262849,1,7,0.2448994344800636,6,10,0.3909026663290909,10,13,0.2821732857935899,12,8,0.5541799828484417,1,2,0.1966616343968578,1,6,0.010087007193515,6,8,0.3897389295614388,2,7,0.4528485004256947,3,5,0.1876855945546843,9,6,0.3956502778575882,7,8,0.5268993034030948,11,12,0.5366815658940578,5,8,0.267414647461461,10,8,0.554607401545242,1,8,0.3079588705525246,1,5,-0.0959960397967607,2,8,0.5026501329746366,2,9,0.506151202289187,12,10,0.5546074008127854,7,2,0.4528485004256947
155,3,6,0.2684709266014669,10,2,0.48723081604715,1,3,0.2014742627509786,7,10,0.513333039462862,9,10,0.5443419396030681,3,4,0.167077923921344,4,5,-0.1718677236394834,8,11,0.515908317973896,3,5,0.1671182740514452,4,5,-0.1718677236394834,11,6,0.2269403426900516,6,8,0.3614877806699619,1,9,0.2911475502615686,5,13,-0.1687817817060413,2,12,0.4864413245914037,4,8,0.2501909978368347,11,13,0.1374932277478504,12,7,0.5126590615605363,4,5,-0.1718677236394834,3,6,0.2684709266014669,10,8,0.543380278031598,1,8,0.2852958412348629,7,8,0.5126590626533086,2,3,0.4224656418770554,2,4,0.1374747732725459,2,7,0.4339488623361016,2,8,0.4864413258448629
156,1,2,0.1847288679519019,8,10,0.5517005005083584,4,9,0.2656323916563099,10,13,0.2718892164581137,10,11,0.5294834061426551,10,2,0.4978827975893621,3,11,0.4758161244781872,4,6,-0.0003060951058677,3,5,0.1786478739026201,10,3,0.5245100840390973,11,7,0.4829990346592456,2,8,0.4971278196864784,3,13,0.1716083800296476,3,4,0.1786358313052638,12,2,0.4971278185160788,5,8,0.2605264712725716,4,10,0.2614366279809766,11,2,0.4455359166401225,12,13,0.2706718308182192,1,8,0.2984213046645982,10,8,0.5517005005083584,1,8,0.2984213046645982,9,5,0.2656115842778714,3,12,0.5237754121047771,9,13,0.2771901669080697,9,5,0.2656115842778714,2,9,0.5008009121117881
157,1,7,0.2345768396404568,7,11,0.4829526043008135,13,7,0.1949586420624675,2,8,0.4967915247176409,4,8,0.2613197021685939,3,8,0.5236842284340315,9,10,0.5518903834083556,2,6,0.2549176543299676,3,12,0.5236842272696184,13,8,0.2700373333480345,3,11,0.476145188490869,7,13,0.1949586420624675,2,3,0.4345008857686309,5,8,0.2612934630861698,7,11,0.4829526043008135,11,13,0.1578831941694066,8,10,0.5511000482025679,7,10,0.5226148450912462,8,10,0.5511000482025679,5,13,-0.1494967704139831,10,8,0.5511000482025679,1,8,0.2989185768080227,2,3,0.4345008857686309,2,7,0.4457275495301263,5,7,0.1978136424150091,5,10,0.2621829859285247,4,10,0.2622135077324137
158,1,9,0.2973504354086105,4,6,-0.0068394347895188,10,8,0.5487861794613159,10,13,0.2664306051576466,9,11,0.5257027780739886,6,12,0.3749600428363944,3,8,0.520505209296307,3,5,0.1737427422700436,8,4,0.2558454261299003,2,8,0.4936680611557018,4,12,0.2558454247461142,7,10,0.5198493492846705,3,9,0.5242346028955982,13,6,-0.0879304747135441,3,5,0.1737427422700436,2,7,0.442179894630839,12,1,0.2915983431573288,4,7,0.1919662282695778,4,5,-0.1656671625057639,2,3,0.4305719521033506,10,8,0.5487861794613159,1,8,0.2915983445429349,4,9,0.2609831467102179,12,11,0.5217283613552854,7,10,0.5198493492846705,2,6,0.2507960662737897,2,11,0.4382943733240844
159,8,9,0.8417983765263299,4,8,0.7187126333777383,12,6,0.6421961784571528,2,3,0.7570024575905163,1,2,0.5479775722249158,4,13,0.361219207129135,3,7,0.7878191703021367,2,12,0.8087044145822062,3,11,0.644891903712137,10,6,0.6432990713157062,7,3,0.7878191703021367,12,13,0.6229623440655494,13,11,0.3853934836568807,8,12,0.8413611545392585,8,2,0.8087044153374923,8,10,0.8418125965281256,5,8,0.7203146911673795,2,12,0.8087044145822062,3,10,0.8266683377459266,1,2,0.5479775722249158,10,8,0.8418125965281256,1,8,0.6406596953932826,9,10,0.8422284715597907,2,5,0.6276453769045935,4,11,0.5406302542781443,11,1,0.4028608776115816,3,6,0.5634553698169811
160,6,8,0.6926281118179676,5,9,0.7648505759764015,1,8,0.6836800881254979,11,13,0.4481909850198525,12,7,0.8525188998682319,12,3,0.8560641449999533,3,5,0.6998959763820044,9,12,0.8587960458766241,3,7,0.8257224134026813,3,4,0.6983587907996729,2,9,0.842594677197148,3,6,0.6251399123775998,12,13,0.6760900474515018,4,7,0.7150212028044003,4,7,0.7150212028044003,1,2,0.6040156705526109,1,5,0.4616999370329604,8,13,0.676090048550857,10,12,0.8595226184988569,4,8,0.759426584921953,10,8,0.8595226186374093,1,8,0.6836800881254979,8,6,0.6926281118179676,12,9,0.8587960458766241,4,8,0.759426584921953,2,4,0.6794358247381626,3,13,0.5984537922079288
161,2,6,0.5827640508667908,5,9,0.7534333331285792,3,13,0.5775505890000041,3,13,0.5775505890000041,2,3,0.7860797638038433,4,2,0.6638575705497995,1,2,0.5874046130248185,12,13,0.6583731357775038,3,4,0.6834112712609965,2,3,0.7860797638038433,2,5,0.6654137184402122,3,9,0.8487875338699675,8,11,0.6966954272902484,8,2,0.8295869993580867,8,12,0.8528263202606522,7,11,0.6766980601014589,2,8,0.8295869993580867,1,2,0.5874046130248185,7,6,0.6237106221424005,1,8,0.6711226531975871,10,8,0.8531918202909221,1,8,0.6711226531975871,3,8,0.8461172450151717,2,4,0.6638575705497995,9,10,0.8530041358576763,8,1,0.6711226531975871,13,11,0.4281066562264239
162,3,6,0.6308184938927509,8,10,0.8640995206755554,1,10,0.6910926080553006,2,4,0.684383184727255,10,8,0.8640995206755554,9,10,0.8636558707790359,1,6,0.3969089571133287,3,9,0.8629655497607516,13,11,0.4563885794089346,4,10,0.7651268514647782,8,9,0.863356834583705,2,6,0.6107302908186163,5,8,0.7657788224012554,9,6,0.7031673342808047,2,12,0.8448134021267268,2,8,0.8448134026730123,2,12,0.8448134021267268,1,8,0.6901551852275323,2,8,0.8448134026730123,8,12,0.8637789568383404,10,8,0.8640995206755554,1,8,0.6901551852275323,2,3,0.8044919416420051,2,10,0.8454297621456418,9,5,0.7696809859901683,5,7,0.7214167898395438,5,10,0.7666008013293475
163,1,9,0.6838265986727878,1,11,0.4522519366955031,1,3,0.6160140007698378,2,13,0.5609563368136441,2,12,0.8343043988830467,3,4,0.6887868062898107,6,9,0.683621210733538,5,12,0.7551306888866672,3,13,0.5824390300958472,3,7,0.8177204117145885,5,6,0.4842463310557221,2,11,0.6619262151912179,11,10,0.706289929635608,11,6,0.4362225136645166,4,6,0.4818063060916676,8,7,0.8483882674871532,12,1,0.6791624524161295,7,12,0.848388266979704,5,6,0.4842463310557221,10,5,0.7559960041262989,10,8,0.858272229013957,1,8,0.6791624533106392,5,7,0.7081016741432485,11,5,0.5892937184901458,7,12,0.848388266979704,5,11,0.5892937184901458,1,2,0.5949843323536538
164,6,10,0.7057094733265885,3,4,0.7065118620998415,6,8,0.7047288179347149,9,11,0.725234560827622,1,6,0.4041034947154484,8,10,0.8704228953049344,1,5,0.473715958034416,10,6,0.7057094733265885,10,11,0.7233410811960247,3,5,0.7079824432196724,4,7,0.7238148619034124,4,7,0.7238148619034124,3,12,0.8657461109022768,1,3,0.6369859234014392,9,10,0.8700045645191947,5,6,0.512805728472471,3,10,0.8663427933006367,8,13,0.6876094294536206,3,12,0.8657461109022768,8,13,0.6876094294536206,10,8,0.8704228953049344,1,8,0.6974221267424446,13,6,0.3451758911105351,9,12,0.8697056196392838,10,3,0.8663427933006367,10,13,0.6886816061528636,8,11,0.7227201692277565
165,5,9,0.7821477626595555,3,7,0.8436782741674052,2,4,0.6993411488989238,7,1,0.6644953692651303,4,5,0.5416482534301587,5,7,0.7353881031853089,1,4,0.4842013353815443,6,11,0.4819356460626822,1,9,0.7104330422209353,3,11,0.7088363786525467,6,11,0.4819356460626822,1,11,0.4854411180638982,6,7,0.6718088422293085,4,5,0.5416482534301587,8,9,0.8737087287342586,5,7,0.7353881031853089,8,12,0.8742910713893117,8,12,0.8742910713893117,7,5,0.7353881031853089,11,8,0.7283507325492009,10,8,0.8745801586046944,1,8,0.7061622066468161,12,13,0.7009801581362898,12,4,0.7769819877839439,2,4,0.6993411488989238,8,1,0.7061622066468161,1,3,0.6483687076168241
166,9,6,0.7246003982074909,9,10,0.8748626182593761,12,13,0.7025185134439694,12,13,0.7025185134439694,9,3,0.876003966585346,2,3,0.8201134003405708,6,11,0.4838396717084101,10,11,0.7305822751423373,2,3,0.8201134003405708,6,9,0.7246003982074909,13,8,0.7025185144683848,4,10,0.7794338316588227,8,5,0.7800564534799873,8,11,0.7299947930039176,13,5,0.4678407441000179,5,9,0.783784042029174,2,5,0.702615660758589,6,12,0.7199996626871468,3,6,0.6539188598484802,5,8,0.7800564534799873,10,8,0.8754838917196167,1,8,0.7081257504415923,8,9,0.8745978211350467,5,11,0.6212720859543135,5,9,0.783784042029174,2,11,0.6932065985625373,6,13,0.3696247249770737
167,6,2,0.6538590912507984,5,7,0.7474849586745864,6,12,0.7356571727253545,7,9,0.8768111353000972,1,7,0.6773667591012775,2,10,0.8665973633331691,6,7,0.6909527826498036,6,11,0.5004387302821837,13,6,0.3959048840182367,13,4,0.4848012639692114,3,4,0.7301854678986228,5,8,0.7880068976119925,6,1,0.4452586661786233,12,2,0.8660521974985026,2,3,0.8304814433511056,3,12,0.8802149651177569,6,8,0.7356571735933173,5,8,0.7880068976119925,7,6,0.6909527826498036,6,3,0.6724672103220238,10,8,0.8785011173395599,1,8,0.7164327629241686,9,11,0.7363723807993952,7,8,0.8757305596754257,11,3,0.718246401790389,8,9,0.8774277617004863,6,7,0.6909527826498036
168,3,6,0.6730302960126593,3,6,0.6730302960126593,4,9,0.7907875240426303,2,10,0.8677564781004199,5,10,0.7893945238064802,10,9,0.8792927007849248,2,3,0.831229293279533,3,9,0.8834562042527359,3,5,0.7318542254147021,13,8,0.7177996342799497,3,10,0.8819315390213924,9,1,0.7219639825907262,2,11,0.7038155025130282,7,8,0.8770564824758236,3,8,0.8814033468803697,4,12,0.7872552733934557,2,7,0.8404297233608664,2,8,0.8672090468781175,3,7,0.85462147625834,5,13,0.4868238525314454,10,8,0.8801183942301196,1,8,0.7179071310493559,1,5,0.5030073044810783,3,11,0.7205125336456717,7,8,0.8770564824758236,2,4,0.7132723421400254,9,11,0.7391113951762295
169,2,7,0.8544474367716135,11,3,0.7363011749484645,4,6,0.576488889580826,6,7,0.7145943112343592,4,10,0.8013772165385047,1,2,0.6643609904764896,12,9,0.886374113959981,6,10,0.7582453743634765,1,3,0.6822055281709911,9,10,0.8865548161029524,9,12,0.886374113959981,11,2,0.7205237978772525,1,8,0.7339912726122194,2,7,0.8544474367716135,2,6,0.678808966627338,3,13,0.6674213640103002,7,8,0.8871357154085621,13,12,0.7381375781109025,12,10,0.8876331070670552,4,12,0.800675018285764,10,8,0.8876331070416514,1,8,0.7339912726122194,12,6,0.7573662800032482,2,7,0.8544474367716135,4,10,0.8013772165385047,2,6,0.678808966627338,2,13,0.6489894614083603
170,3,5,0.737317426623342,4,12,0.7898838643516032,4,12,0.7898838643516032,5,10,0.7919947791087075,6,9,0.7487803024175073,3,4,0.7358822797267623,1,9,0.7235701937216159,10,3,0.8830738915180467,7,8,0.877411225615446,9,12,0.8770037870892754,6,12,0.7445448148734075,9,11,0.7364677753102017,7,12,0.8774112254147794,8,12,0.8779955383112104,12,5,0.7912811367001608,5,12,0.7912811367001608,4,10,0.790601203031627,7,13,0.6754340132596688,8,11,0.7345414702914659,8,12,0.8779955383112104,10,8,0.8782134894579824,1,8,0.7196982194294581,9,11,0.7364677753102017,6,11,0.5096543462438747,2,5,0.7207107265613717,2,10,0.8694406986018026,7,10,0.877811687631727
171,10,11,0.7380391892673193,5,9,0.7983444326710416,7,12,0.8797203683114829,11,5,0.640101981484883,1,3,0.6739957680703262,5,10,0.7957900287415741,1,7,0.6881147286219449,8,11,0.7375371061163614,6,12,0.7504703885643276,9,3,0.8872192872606317,8,9,0.8780599993157804,10,12,0.8793575399688359,12,4,0.7937212354899267,2,8,0.8719479029036197,7,12,0.8797203683114829,10,5,0.7957900287415741,2,4,0.7248225220527666,2,8,0.8719479029036197,1,8,0.7242084952585792,7,8,0.879720368485722,10,8,0.8793575399222843,1,8,0.7242084952585792,5,8,0.7950937524688702,8,5,0.7950937524688702,12,6,0.7504703885643276,5,11,0.640101981484883,5,9,0.7983444326710416
172,4,10,0.7936947378317624,2,11,0.7090061254043446,1,3,0.6721372918380535,7,1,0.6865337653717661,6,10,0.7475511884842384,1,11,0.5071989170223414,8,9,0.878840220501028,2,10,0.8716923045757301,8,7,0.8795098809807627,13,2,0.6385613616624561,7,9,0.8804023361622689,10,12,0.880074476882005,3,11,0.725263905244734,8,6,0.7466618244996487,7,3,0.8604473289406945,2,12,0.8711788062258135,8,12,0.8798607636750178,2,7,0.8466765950101142,4,8,0.7929800662122146,8,7,0.8795098809807627,10,8,0.8800744768569889,1,8,0.7235262604158723,4,6,0.5656617580354,2,5,0.7240961882364434,2,3,0.8384929851186145,5,8,0.7943527368133553,12,2,0.8711788062258135
