,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,a-a0,a-a1,a-r,b-a0,b-a1,b-r,c-a0,c-a1,c-r,d-a0,d-a1,d-r,e-a0,e-a1,e-r,f-a0,f-a1,f-r,g-a0,g-a1,g-r,h-a0,h-a1,h-r,i-a0,i-a1,i-r,j-a0,j-a1,j-r,k-a0,k-a1,k-r,l-a0,l-a1,l-r,m-a0,m-a1,m-r,n-a0,n-a1,n-r,o-a0,o-a1,o-r,p-a0,p-a1,p-r,q-a0,q-a1,q-r,r-a0,r-a1,r-r,s-a0,s-a1,s-r,t-a0,t-a1,t-r,top-a0,top-a1,top-r,baseline-a0,baseline-a1,baseline-r,u-a0,u-a1,u-r,v-a0,v-a1,v-r,w-a0,w-a1,w-r,x-a0,x-a1,x-r,y-a0,y-a1,y-r
156,156,156,156,156,2,10,0.49788279758936216,10,3,0.5245100840390973,10,3,0.5245100840390973,10,9,0.5525141556997646,9,10,0.5525141556997646,10,9,0.5525141556997646,3,10,0.5245100840390973,3,10,0.5245100840390973,3,10,0.5245100840390973,3,10,0.5245100840390973,8,11,0.5285123276148325,8,12,0.5512426577053544,8,13,0.2706718325487193,8,10,0.5517005005083584,8,13,0.2706718325487193,8,12,0.5512426577053544,8,12,0.5512426577053544,8,12,0.5512426577053544,8,7,0.5224140693909205,8,12,0.5512426577053544,10,8,0.5517005005083584,1,8,0.2984213046645982,2,9,0.5008009121117881,9,10,0.5525141556997646,9,10,0.5525141556997646,8,2,0.49712781968647846,10,8,0.5517005005083584
157,157,157,157,157,2,10,0.4975477925675388,10,3,0.524420200700896,10,3,0.524420200700896,10,9,0.5518903834083556,9,10,0.5518903834083556,10,9,0.5518903834083556,3,10,0.524420200700896,3,10,0.524420200700896,3,10,0.524420200700896,3,10,0.524420200700896,8,11,0.5282540287257378,8,12,0.550640610506375,8,13,0.2700373333480345,8,10,0.5511000482025679,8,13,0.2700373333480345,8,12,0.550640610506375,8,12,0.550640610506375,8,12,0.550640610506375,8,7,0.521974496210841,8,12,0.550640610506375,10,8,0.5511000482025679,1,8,0.2989185768080227,2,9,0.5004430710905445,9,10,0.5518903834083556,9,10,0.5518903834083556,8,2,0.4967915247176409,10,8,0.5511000482025679
158,158,158,158,158,2,10,0.4944359176754032,10,3,0.521252805485021,10,3,0.521252805485021,10,9,0.5496557991920247,9,10,0.5496557991920247,10,9,0.5496557991920247,3,10,0.521252805485021,3,10,0.521252805485021,3,10,0.521252805485021,3,10,0.521252805485021,8,11,0.5217283623495922,8,12,0.5483153067536264,8,13,0.26520061779053883,8,10,0.5487861794613159,8,13,0.26520061779053883,8,12,0.5483153067536264,8,12,0.5483153067536264,8,12,0.5483153067536264,8,7,0.5191974495434657,8,12,0.5483153067536264,10,8,0.5487861794613159,1,8,0.2915983445429349,2,9,0.4973944888534855,9,10,0.5496557991920247,9,10,0.5496557991920247,8,2,0.49366806115570183,10,8,0.5487861794613159
159,159,159,159,159,2,10,0.809447799449557,10,3,0.8266683377459266,10,3,0.8266683377459266,10,9,0.8422284715597907,9,10,0.8422284715597907,10,9,0.8422284715597907,3,10,0.8266683377459266,3,10,0.8266683377459266,3,10,0.8266683377459266,3,10,0.8266683377459266,8,11,0.677818394485463,8,12,0.8413611545392585,8,13,0.6229623454162359,8,10,0.8418125965281256,8,13,0.6229623454162359,8,12,0.8413611545392585,8,12,0.8413611545392585,8,12,0.8413611545392585,8,7,0.8263477829880682,8,12,0.8413611545392585,10,8,0.8418125965281256,1,8,0.6406596953932826,2,9,0.8119618246614679,9,10,0.8422284715597907,9,10,0.8422284715597907,8,2,0.8087044153374923,10,8,0.8418125965281256
160,160,160,160,160,2,10,0.8407712222105386,10,3,0.8566670492824242,10,3,0.8566670492824242,10,9,0.859100761182385,9,10,0.859100761182385,10,9,0.859100761182385,3,10,0.8566670492824242,3,10,0.8566670492824242,3,10,0.8566670492824242,3,10,0.8566670492824242,8,11,0.7055413082555124,8,12,0.8591963801984223,8,13,0.676090048550857,8,10,0.8595226186374093,8,13,0.676090048550857,8,12,0.8591963801984223,8,12,0.8591963801984223,8,12,0.8591963801984223,8,7,0.8525189002614926,8,12,0.8591963801984223,10,8,0.8595226186374093,1,8,0.6836800881254979,2,9,0.842594677197148,9,10,0.859100761182385,9,10,0.859100761182385,8,2,0.840149150618709,10,8,0.8595226186374093
161,161,161,161,161,2,10,0.8302467491240466,10,3,0.8467578411491183,10,3,0.8467578411491183,10,9,0.8530041358576763,9,10,0.8530041358576763,10,9,0.8530041358576763,3,10,0.8467578411491183,3,10,0.8467578411491183,3,10,0.8467578411491183,3,10,0.8467578411491183,8,11,0.6966954272902484,8,12,0.8528263202606522,8,13,0.6583731369769862,8,10,0.8531918202909221,8,13,0.6583731369769862,8,12,0.8528263202606522,8,12,0.8528263202606522,8,12,0.8528263202606522,8,7,0.8435668082213443,8,12,0.8528263202606522,10,8,0.8531918202909221,1,8,0.6711226531975871,2,9,0.8322576501073742,9,10,0.8530041358576763,9,10,0.8530041358576763,8,2,0.8295869993580867,10,8,0.8531918202909221
162,162,162,162,162,2,10,0.8454297621456418,10,3,0.8611393818798616,10,3,0.8611393818798616,10,9,0.8636558707790359,9,10,0.8636558707790359,10,9,0.8636558707790359,3,10,0.8611393818798616,3,10,0.8611393818798616,3,10,0.8611393818798616,3,10,0.8611393818798616,8,11,0.7126894086030175,8,12,0.8637789568383404,8,13,0.6818776318664868,8,10,0.8640995206755554,8,13,0.6818776318664868,8,12,0.8637789568383404,8,12,0.8637789568383404,8,12,0.8637789568383404,8,7,0.8571291137098068,8,12,0.8637789568383404,10,8,0.8640995206755554,1,8,0.6901551852275323,2,9,0.847237539158928,9,10,0.8636558707790359,9,10,0.8636558707790359,8,2,0.8448134026730123,10,8,0.8640995206755554
163,163,163,163,163,2,10,0.8349596990257644,10,3,0.8513378941331902,10,3,0.8513378941331902,10,9,0.8580730895632791,9,10,0.8580730895632791,10,9,0.8580730895632791,3,10,0.8513378941331902,3,10,0.8513378941331902,3,10,0.8513378941331902,3,10,0.8513378941331902,8,11,0.7056322997784583,8,12,0.8579108616480321,8,13,0.6637014066530282,8,10,0.858272229013957,8,13,0.6637014066530282,8,12,0.8579108616480321,8,12,0.8579108616480321,8,12,0.8579108616480321,8,7,0.8483882674871532,8,12,0.8579108616480321,10,8,0.858272229013957,1,8,0.6791624533106392,2,9,0.8369632940977386,9,10,0.8580730895632791,9,10,0.8580730895632791,8,2,0.8343043995498288,10,8,0.858272229013957
164,164,164,164,164,2,10,0.8508281894667584,10,3,0.8663427933006367,10,3,0.8663427933006367,10,9,0.8700045645191947,9,10,0.8700045645191947,10,9,0.8700045645191947,3,10,0.8663427933006367,3,10,0.8663427933006367,3,10,0.8663427933006367,3,10,0.8663427933006367,8,11,0.7227201692277565,8,12,0.8701024327681479,8,13,0.6876094294536206,8,10,0.8704228953049344,8,13,0.6876094294536206,8,12,0.8701024327681479,8,12,0.8701024327681479,8,12,0.8701024327681479,8,7,0.8628437554756583,8,12,0.8701024327681479,10,8,0.8704228953049344,1,8,0.6974221267424446,2,9,0.8526600679225276,9,10,0.8700045645191947,9,10,0.8700045645191947,8,2,0.8502123131128592,10,8,0.8704228953049344
165,165,165,165,165,2,10,0.858308303940392,10,3,0.8732436586877609,10,3,0.8732436586877609,10,9,0.8739762583793655,9,10,0.8739762583793655,10,9,0.8739762583793655,3,10,0.8732436586877609,3,10,0.8732436586877609,3,10,0.8732436586877609,3,10,0.8732436586877609,8,11,0.7283507325492009,8,12,0.8742910713893117,8,13,0.7009801591580487,8,10,0.8745801586046944,8,13,0.7009801591580487,8,12,0.8742910713893117,8,12,0.8742910713893117,8,12,0.8742910713893117,8,7,0.869078504654536,8,12,0.8742910713893117,10,8,0.8745801586046944,1,8,0.7061622066468161,2,9,0.8599907242518279,9,10,0.8739762583793655,9,10,0.8739762583793655,8,2,0.8577225547192757,10,8,0.8745801586046944
166,166,166,166,166,2,10,0.8594005419729679,10,3,0.8743175611985963,10,3,0.8743175611985963,10,9,0.8748626182593761,9,10,0.8748626182593761,10,9,0.8748626182593761,3,10,0.8743175611985963,3,10,0.8743175611985963,3,10,0.8743175611985963,3,10,0.8743175611985963,8,11,0.7299947930039176,8,12,0.8751975329956783,8,13,0.7025185144683848,8,10,0.8754838917196167,8,13,0.7025185144683848,8,12,0.8751975329956783,8,12,0.8751975329956783,8,12,0.8751975329956783,8,7,0.8700938413955047,8,12,0.8751975329956783,10,8,0.8754838917196167,1,8,0.7081257504415923,2,9,0.8610688313635692,9,10,0.8748626182593761,9,10,0.8748626182593761,8,2,0.8588175260445852,10,8,0.8754838917196167
167,167,167,167,167,2,10,0.8665973633331691,10,3,0.8807408925918601,10,3,0.8807408925918601,10,9,0.8776529720230395,9,10,0.8776529720230395,10,9,0.8776529720230395,3,10,0.8807408925918601,3,10,0.8807408925918601,3,10,0.8807408925918601,3,10,0.8807408925918601,8,11,0.734282406424279,8,12,0.8782542966141808,8,13,0.7170859850066309,8,10,0.8785011173395599,8,13,0.7170859850066309,8,12,0.8782542966141808,8,12,0.8782542966141808,8,12,0.8782542966141808,8,7,0.8757305596754257,8,12,0.8782542966141808,10,8,0.8785011173395599,1,8,0.7164327629241686,2,9,0.868084004279288,9,10,0.8776529720230395,9,10,0.8776529720230395,8,2,0.8660521978990364,10,8,0.8785011173395599
168,168,168,168,168,2,10,0.8677564781004199,10,3,0.8819315390213924,10,3,0.8819315390213924,10,9,0.8792927007849248,9,10,0.8792927007849248,10,9,0.8792927007849248,3,10,0.8819315390213924,3,10,0.8819315390213924,3,10,0.8819315390213924,3,10,0.8819315390213924,8,11,0.7369975541575439,8,12,0.8798691957429913,8,13,0.7177996342799497,8,10,0.8801183942301196,8,13,0.7177996342799497,8,12,0.8798691957429913,8,12,0.8798691957429913,8,12,0.8798691957429913,8,7,0.8770564824758236,8,12,0.8798691957429913,10,8,0.8801183942301196,1,8,0.7179071310493559,2,9,0.869263466842665,9,10,0.8792927007849248,9,10,0.8792927007849248,8,2,0.8672090468781175,10,8,0.8801183942301196
169,169,169,169,169,2,10,0.8794117344005185,10,3,0.8926607321885806,10,3,0.8926607321885806,10,9,0.8865548161029524,9,10,0.8865548161029524,10,9,0.8865548161029524,3,10,0.8926607321885806,3,10,0.8926607321885806,3,10,0.8926607321885806,3,10,0.8926607321885806,8,11,0.7497399681372305,8,12,0.8874307296800816,8,13,0.7381375789233897,8,10,0.8876331070416514,8,13,0.7381375789233897,8,12,0.8874307296800816,8,12,0.8874307296800816,8,12,0.8874307296800816,8,7,0.8871357154085621,8,12,0.8874307296800816,10,8,0.8876331070416514,1,8,0.7339912726122194,2,9,0.8807198041150182,9,10,0.8865548161029524,9,10,0.8865548161029524,8,2,0.8789095783518184,10,8,0.8876331070416514
170,170,170,170,170,2,10,0.8694406986018026,10,3,0.8830738915180467,10,3,0.8830738915180467,10,9,0.877200087020095,9,10,0.877200087020095,10,9,0.877200087020095,3,10,0.8830738915180467,3,10,0.8830738915180467,3,10,0.8830738915180467,3,10,0.8830738915180467,8,11,0.7345414702914659,8,12,0.8779955383112104,8,13,0.7251159314589626,8,10,0.8782134894579824,8,13,0.7251159314589626,8,12,0.8779955383112104,8,12,0.8779955383112104,8,12,0.8779955383112104,8,7,0.877411225615446,8,12,0.8779955383112104,10,8,0.8782134894579824,1,8,0.7196982194294581,2,9,0.8707955183374823,9,10,0.877200087020095,9,10,0.877200087020095,8,2,0.8689230512882916,10,8,0.8782134894579824
171,171,171,171,171,2,10,0.8724484335920009,10,3,0.8859304184396293,10,3,0.8859304184396293,10,9,0.8782383915560054,9,10,0.8782383915560054,10,9,0.8782383915560054,3,10,0.8859304184396293,3,10,0.8859304184396293,3,10,0.8859304184396293,3,10,0.8859304184396293,8,11,0.7375371061163614,8,12,0.879157453252518,8,13,0.7310808628615042,8,10,0.8793575399222843,8,13,0.7310808628615042,8,12,0.879157453252518,8,12,0.879157453252518,8,12,0.879157453252518,8,7,0.879720368485722,8,12,0.879157453252518,10,8,0.8793575399222843,1,8,0.7242084952585792,2,9,0.8737201242074647,9,10,0.8782383915560054,9,10,0.8782383915560054,8,2,0.8719479029036197,10,8,0.8793575399222843
172,172,172,172,172,2,10,0.8716923045757301,10,3,0.8854411712779737,10,3,0.8854411712779737,10,9,0.8790322550274448,9,10,0.8790322550274448,10,9,0.8790322550274448,3,10,0.8854411712779737,3,10,0.8854411712779737,3,10,0.8854411712779737,3,10,0.8854411712779737,8,11,0.7382004455125883,8,12,0.8798607636750178,8,13,0.7278576058033515,8,10,0.8800744768569889,8,13,0.7278576058033515,8,12,0.8798607636750178,8,12,0.8798607636750178,8,12,0.8798607636750178,8,7,0.8795098809807627,8,12,0.8798607636750178,10,8,0.8800744768569889,1,8,0.7235262604158723,2,9,0.8730255473892744,9,10,0.8790322550274448,9,10,0.8790322550274448,8,2,0.8711788065619146,10,8,0.8800744768569889
173,173,173,173,173,2,10,0.8752089129987068,10,3,0.8888179678123181,10,3,0.8888179678123181,10,9,0.881759927171015,9,10,0.881759927171015,10,9,0.881759927171015,3,10,0.8888179678123181,3,10,0.8888179678123181,3,10,0.8888179678123181,3,10,0.8888179678123181,8,11,0.7431388458857185,8,12,0.8826513672966352,8,13,0.7330845457006265,8,10,0.8828554775388108,8,13,0.7330845457006265,8,12,0.8826513672966352,8,12,0.8826513672966352,8,12,0.8826513672966352,8,7,0.8827392003049565,8,12,0.8826513672966352,10,8,0.8828554775388108,1,8,0.728575905626637,2,9,0.8765003338450098,9,10,0.881759927171015,9,10,0.881759927171015,8,2,0.8747047932809917,10,8,0.8828554775388108
174,174,174,174,174,2,10,0.8720974181005481,10,3,0.8860126718533844,10,3,0.8860126718533844,10,9,0.8799023152925978,9,10,0.8799023152925978,10,9,0.8799023152925978,3,10,0.8860126718533844,3,10,0.8860126718533844,3,10,0.8860126718533844,3,10,0.8860126718533844,8,11,0.7396157398652049,8,12,0.8807126047009148,8,13,0.7274338700287379,8,10,0.8809302772719898,8,13,0.7274338700287379,8,12,0.8807126047009148,8,12,0.8807126047009148,8,12,0.8807126047009148,8,7,0.8800741627633668,8,12,0.8807126047009148,10,8,0.8809302772719898,1,8,0.7251572856929382,2,9,0.8734408738454574,9,10,0.8799023152925978,9,10,0.8799023152925978,8,2,0.8715803312906533,10,8,0.8809302772719898
175,175,175,175,175,2,10,0.8694379204367946,10,3,0.8838519310039099,10,3,0.8838519310039099,10,9,0.8798187136321844,9,10,0.8798187136321844,10,9,0.8798187136321844,3,10,0.8838519310039099,3,10,0.8838519310039099,3,10,0.8838519310039099,3,10,0.8838519310039099,8,11,0.7399456299083152,8,12,0.8804857437361829,8,13,0.7207263850827706,8,10,0.8807250835605727,8,13,0.7207263850827706,8,12,0.8804857437361829,8,12,0.8804857437361829,8,12,0.8804857437361829,8,7,0.8783179259690763,8,12,0.8804857437361829,10,8,0.8807250835605727,1,8,0.7226806684045233,2,9,0.8708784564949077,9,10,0.8798187136321844,9,10,0.8798187136321844,8,2,0.8689002524322958,10,8,0.8807250835605727
176,176,176,176,176,2,10,0.8570643522889594,10,3,0.8725106820551038,10,3,0.8725106820551038,10,9,0.8726330621202865,9,10,0.8726330621202865,10,9,0.8726330621202865,3,10,0.8725106820551038,3,10,0.8725106820551038,3,10,0.8725106820551038,3,10,0.8725106820551038,8,11,0.7301746530280746,8,12,0.8729849608945333,8,13,0.6991544899544225,8,10,0.8732716158745806,8,13,0.6991544899544225,8,12,0.8729849608945333,8,12,0.8729849608945333,8,12,0.8729849608945333,8,7,0.8677821391275506,8,12,0.8729849608945333,10,8,0.8732716158745806,1,8,0.7097124910839747,2,9,0.8587188897044047,9,10,0.8726330621202865,9,10,0.8726330621202865,8,2,0.8564813891070517,10,8,0.8732716158745806
177,177,177,177,177,2,10,0.8640712999344994,10,3,0.8789451486869668,10,3,0.8789451486869668,10,9,0.8782941951348423,9,10,0.8782941951348423,10,9,0.8782941951348423,3,10,0.8789451486869668,3,10,0.8789451486869668,3,10,0.8789451486869668,3,10,0.8789451486869668,8,11,0.7372621027646503,8,12,0.8787370105554262,8,13,0.7096446043190004,8,10,0.879007595258438,8,13,0.7096446043190004,8,12,0.8787370105554262,8,12,0.8787370105554262,8,12,0.8787370105554262,8,7,0.8743041401026622,8,12,0.8787370105554262,10,8,0.879007595258438,1,8,0.7177909253668161,2,9,0.8656675983031309,9,10,0.8782941951348423,9,10,0.8782941951348423,8,2,0.8635039201175347,10,8,0.879007595258438
178,178,178,178,178,2,10,0.8536138272443261,10,3,0.8691358416729591,10,3,0.8691358416729591,10,9,0.8711538527110714,9,10,0.8711538527110714,10,9,0.8711538527110714,3,10,0.8691358416729591,3,10,0.8691358416729591,3,10,0.8691358416729591,3,10,0.8691358416729591,8,11,0.7264332199175947,8,12,0.8713675176383143,8,13,0.6928212199518679,8,10,0.8716717876998946,8,13,0.6928212199518679,8,12,0.8713675176383143,8,12,0.8713675176383143,8,12,0.8713675176383143,8,7,0.8650375960154475,8,12,0.8713675176383143,10,8,0.8716717876998946,1,8,0.7038905702034832,2,9,0.8553674796977234,9,10,0.8711538527110714,9,10,0.8711538527110714,8,2,0.8530137280803676,10,8,0.8716717876998946
179,179,179,179,179,2,10,0.8488652145478237,10,3,0.8646363784984994,10,3,0.8646363784984994,10,9,0.86664092189965,9,10,0.86664092189965,10,9,0.86664092189965,3,10,0.8646363784984994,3,10,0.8646363784984994,3,10,0.8646363784984994,3,10,0.8646363784984994,8,11,0.7196386241423974,8,12,0.8668291930558667,8,13,0.6866122118507213,8,10,0.8671405302130918,8,13,0.6866122118507213,8,12,0.8668291930558667,8,12,0.8668291930558667,8,12,0.8668291930558667,8,7,0.8603828242373139,8,12,0.8668291930558667,10,8,0.8671405302130918,1,8,0.6976976661898041,2,9,0.8506288242369491,9,10,0.86664092189965,9,10,0.86664092189965,8,2,0.8482582206795828,10,8,0.8671405302130918
180,180,180,180,180,2,10,0.8427932628981202,10,3,0.8588050194550532,10,3,0.8588050194550532,10,9,0.864587127993394,9,10,0.864587127993394,10,9,0.864587127993394,3,10,0.8588050194550532,3,10,0.8588050194550532,3,10,0.8588050194550532,3,10,0.8588050194550532,8,11,0.7153988310988202,8,12,0.8645167848655271,8,13,0.6750778723819517,8,10,0.8648605477019197,8,13,0.6750778723819517,8,12,0.8645167848655271,8,12,0.8645167848655271,8,12,0.8645167848655271,8,7,0.8557362822101138,8,12,0.8645167848655271,10,8,0.8648605477019197,1,8,0.6889011194310978,2,9,0.8447439563588177,9,10,0.864587127993394,9,10,0.864587127993394,8,2,0.8421549587682557,10,8,0.8648605477019197
181,181,181,181,181,2,10,0.8451677649759526,10,3,0.8610627622899388,10,3,0.8610627622899388,10,9,0.8674861962519125,9,10,0.8674861962519125,10,9,0.8674861962519125,3,10,0.8610627622899388,3,10,0.8610627622899388,3,10,0.8610627622899388,3,10,0.8610627622899388,8,11,0.7200941881679812,8,12,0.8674085972310828,8,13,0.6775551519331208,8,10,0.8677523636972507,8,13,0.6775551519331208,8,12,0.8674085972310828,8,12,0.8674085972310828,8,12,0.8674085972310828,8,7,0.8582851913821901,8,12,0.8674085972310828,10,8,0.8677523636972507,1,8,0.6928320622179509,2,9,0.8471239481643006,9,10,0.8674861962519125,9,10,0.8674861962519125,8,2,0.8445298095435714,10,8,0.8677523636972507
182,182,182,182,182,2,10,0.8218865877765569,10,3,0.8388900098866605,10,3,0.8388900098866605,10,9,0.8488700383462544,9,10,0.8488700383462544,10,9,0.8488700383462544,3,10,0.8388900098866605,3,10,0.8388900098866605,3,10,0.8388900098866605,3,10,0.8388900098866605,8,11,0.6919414527839145,8,12,0.8484405139962745,8,13,0.6439036608805486,8,10,0.8488390799502719,8,13,0.6439036608805486,8,12,0.8484405139962745,8,12,0.8484405139962745,8,12,0.8484405139962745,8,7,0.8366991569619819,8,12,0.8484405139962745,10,8,0.8488390799502719,1,8,0.6619965531008554,2,9,0.8240772911777033,9,10,0.8488700383462544,9,10,0.8488700383462544,8,2,0.8211951555643859,10,8,0.8488390799502719
183,183,183,183,183,2,10,0.8379383906794393,10,3,0.854107734311098,10,3,0.854107734311098,10,9,0.8593206551103062,9,10,0.8593206551103062,10,9,0.8593206551103062,3,10,0.854107734311098,3,10,0.854107734311098,3,10,0.854107734311098,3,10,0.854107734311098,8,11,0.7065375378795764,8,12,0.8592517684673898,8,13,0.6694295453475619,8,10,0.859599779377637,8,13,0.6694295453475619,8,12,0.8592517684673898,8,12,0.8592517684673898,8,12,0.8592517684673898,8,7,0.8507541291514538,8,12,0.8592517684673898,10,8,0.859599779377637,1,8,0.6812784856591146,2,9,0.8398778645285627,9,10,0.8593206551103062,9,10,0.8593206551103062,8,2,0.8372957346020709,10,8,0.859599779377637
184,184,184,184,184,2,10,0.8243663983217305,10,3,0.8412628235191107,10,3,0.8412628235191107,10,9,0.8473941939854814,9,10,0.8473941939854814,10,9,0.8473941939854814,3,10,0.8412628235191107,3,10,0.8412628235191107,3,10,0.8412628235191107,3,10,0.8412628235191107,8,11,0.6894209379363572,8,12,0.8471876757721709,8,13,0.6506393199912314,8,10,0.8475606779837617,8,13,0.6506393199912314,8,12,0.8471876757721709,8,12,0.8471876757721709,8,12,0.8471876757721709,8,7,0.8377931120739441,8,12,0.8471876757721709,10,8,0.8475606779837617,1,8,0.6642796775606303,2,9,0.8263913676519311,9,10,0.8473941939854814,9,10,0.8473941939854814,8,2,0.8236992693709106,10,8,0.8475606779837617
185,185,185,185,185,2,10,0.8324182734355344,10,3,0.8486501280919937,10,3,0.8486501280919937,10,9,0.8540644851603303,9,10,0.8540644851603303,10,9,0.8540644851603303,3,10,0.8486501280919937,3,10,0.8486501280919937,3,10,0.8486501280919937,3,10,0.8486501280919937,8,11,0.6969496462353421,8,12,0.8539476548258065,8,13,0.6626280168156926,8,10,0.8543040748269319,8,13,0.6626280168156926,8,12,0.8539476548258065,8,12,0.8539476548258065,8,12,0.8539476548258065,8,7,0.8453449845249218,8,12,0.8539476548258065,10,8,0.8543040748269319,1,8,0.6724033514293186,2,9,0.8343863889929268,9,10,0.8540644851603303,9,10,0.8540644851603303,8,2,0.8317671740198553,10,8,0.8543040748269319
186,186,186,186,186,2,10,0.8365743286585028,10,3,0.8526838131961225,10,3,0.8526838131961225,10,9,0.8570020476597551,9,10,0.8570020476597551,10,9,0.8570020476597551,3,10,0.8526838131961225,3,10,0.8526838131961225,3,10,0.8526838131961225,3,10,0.8526838131961225,8,11,0.7020670834036917,8,12,0.8569681524393895,8,13,0.6688172037903715,8,10,0.8573123816242616,8,13,0.6688172037903715,8,12,0.8569681524393895,8,12,0.8569681524393895,8,12,0.8569681524393895,8,7,0.849064920565738,8,12,0.8569681524393895,10,8,0.8573123816242616,1,8,0.6781026238544328,2,9,0.8384871996739718,9,10,0.8570020476597551,9,10,0.8570020476597551,8,2,0.8359349930607596,10,8,0.8573123816242616
187,187,187,187,187,2,10,0.848494944832064,10,3,0.8640836799372986,10,3,0.8640836799372986,10,9,0.866776222930207,9,10,0.866776222930207,10,9,0.866776222930207,3,10,0.8640836799372986,3,10,0.8640836799372986,3,10,0.8640836799372986,3,10,0.8640836799372986,8,11,0.7177400015904503,8,12,0.8669127426158825,8,13,0.6857511255325769,8,10,0.867229399232849,8,13,0.6857511255325769,8,12,0.8669127426158825,8,12,0.8669127426158825,8,12,0.8669127426158825,8,7,0.8602011170262075,8,12,0.8669127426158825,10,8,0.867229399232849,1,8,0.6949742622703843,2,9,0.8502974616538417,9,10,0.866776222930207,9,10,0.866776222930207,8,2,0.847882571954164,10,8,0.867229399232849
188,188,188,188,188,2,10,0.8564380206339932,10,3,0.8717206141999236,10,3,0.8717206141999236,10,9,0.8757390487488044,9,10,0.8757390487488044,10,9,0.8757390487488044,3,10,0.8717206141999236,3,10,0.8717206141999236,3,10,0.8717206141999236,3,10,0.8717206141999236,8,11,0.7322080938177677,8,12,0.8758558866846782,8,13,0.6946026382350123,8,10,0.8761689329818592,8,13,0.6946026382350123,8,12,0.8758558866846782,8,12,0.8758558866846782,8,12,0.8758558866846782,8,7,0.8684765804402991,8,12,0.8758558866846782,10,8,0.8761689329818592,1,8,0.7065632172425732,2,9,0.8582673561209739,9,10,0.8757390487488044,9,10,0.8757390487488044,8,2,0.8558296190316178,10,8,0.8761689329818592
189,189,189,189,189,2,10,0.8562762083972615,10,3,0.8714399177468113,10,3,0.8714399177468113,10,9,0.8795604541773296,9,10,0.8795604541773296,10,9,0.8795604541773296,3,10,0.8714399177468113,3,10,0.8714399177468113,3,10,0.8714399177468113,3,10,0.8714399177468113,8,11,0.7365358483267642,8,12,0.879453842356586,8,13,0.690687513522306,8,10,0.879792913246049,8,13,0.690687513522306,8,12,0.879453842356586,8,12,0.879453842356586,8,12,0.879453842356586,8,7,0.869712931876055,8,12,0.879453842356586,10,8,0.879792913246049,1,8,0.7043455556850557,2,9,0.8582676408725497,9,10,0.8795604541773296,9,10,0.8795604541773296,8,2,0.8556430347299876,10,8,0.879792913246049
190,190,190,190,190,2,10,0.860532230493067,10,3,0.8753526333562126,10,3,0.8753526333562126,10,9,0.8783472496591777,9,10,0.8783472496591777,10,9,0.8783472496591777,3,10,0.8753526333562126,3,10,0.8753526333562126,3,10,0.8753526333562126,3,10,0.8753526333562126,8,11,0.7344383059477332,8,12,0.8785463833630122,8,13,0.7017695710679057,8,10,0.8788459417723403,8,13,0.7017695710679057,8,12,0.8785463833630122,8,12,0.8785463833630122,8,12,0.8785463833630122,8,7,0.8720448773830567,8,12,0.8785463833630122,10,8,0.8788459417723403,1,8,0.7094735966011688,2,9,0.8623065440998574,9,10,0.8783472496591777,9,10,0.8783472496591777,8,2,0.8599366490538656,10,8,0.8788459417723403
191,191,191,191,191,2,10,0.8802223659265134,10,3,0.8937371896407884,10,3,0.8937371896407884,10,9,0.8919629378244853,9,10,0.8919629378244853,10,9,0.8919629378244853,3,10,0.8937371896407884,3,10,0.8937371896407884,3,10,0.8937371896407884,3,10,0.8937371896407884,8,11,0.7564960751778149,8,12,0.8925823542468205,8,13,0.7335176339670171,8,10,0.892817185252452,8,13,0.7335176339670171,8,12,0.8925823542468205,8,12,0.8925823542468205,8,12,0.8925823542468205,8,7,0.889554236459423,8,12,0.8925823542468205,10,8,0.892817185252452,1,8,0.7355934623191828,2,9,0.8817154175854212,9,10,0.8919629378244853,9,10,0.8919629378244853,8,2,0.8796894695701887,10,8,0.892817185252452
192,192,192,192,192,2,10,0.884629200156042,10,3,0.8976405714568608,10,3,0.8976405714568608,10,9,0.8930897159204463,9,10,0.8930897159204463,10,9,0.8930897159204463,3,10,0.8976405714568608,3,10,0.8976405714568608,3,10,0.8976405714568608,3,10,0.8976405714568608,8,11,0.7590606608596671,8,12,0.8939108291070326,8,13,0.7432055973566294,8,10,0.8941164584422273,8,13,0.7432055973566294,8,12,0.8939108291070326,8,12,0.8939108291070326,8,12,0.8939108291070326,8,7,0.8928000560185299,8,12,0.8939108291070326,10,8,0.8941164584422273,1,8,0.7412061997582925,2,9,0.8859835847370978,9,10,0.8930897159204463,9,10,0.8930897159204463,8,2,0.8841242921294391,10,8,0.8941164584422273
